XPosts,Xcomments,XRts,Xlikes,XCommsPPost,XRTsPPost,XlikesPPost,FBPosts,FBReactions,FBComments,FBShares,FBReactsPPost,FBCommsPPost,FBSharesPPost,IGPosts,IGLikes,IGLikesPPost,YTPosts,YTViews,YTViewsPPost,Candidate,Window,Ref. Date,Institute,Target
20.0,44366.0,66123.0,201616.0,6611.0,9847.0,29945.0,16.0,277400.0,95300.0,19510.0,51973.0,17860.0,3714.0,13.0,161240.0,37218.0,10.0,270400.0,86420.0,Galvez,3,2023-09-15,Enkoll,26
26.0,52320.0,82530.0,267951.0,6185.0,9427.0,29870.0,21.0,386300.0,137846.0,24566.0,53904.0,19001.0,3746.0,13.0,142413.0,32512.0,10.0,595400.0,151420.0,Galvez,3,2023-09-16,GEA-ISA,34
49.0,25465.0,47035.0,154660.0,1586.0,2934.0,9684.0,37.0,196200.0,48955.0,11167.0,16236.0,4076.0,934.0,37.0,163669.0,13402.0,2.0,60400.0,60400.0,Galvez,3,2023-10-15,Covarrubias,21
41.0,21473.0,41464.0,141439.0,1568.0,3101.0,10616.0,33.0,165900.0,37557.0,10906.0,15229.0,3459.0,1023.0,33.0,150065.0,13789.0,2.0,53600.0,53600.0,Galvez,3,2023-10-16,El FInanciero,28
34.0,19651.0,38715.0,128787.0,1736.0,3410.0,11305.0,28.0,174000.0,42017.0,11488.0,18424.0,4390.0,1208.0,24.0,118318.0,14683.0,4.0,70400.0,44800.0,Galvez,3,2023-10-17,Enkoll,27
52.0,20636.0,49841.0,143602.0,1412.0,3088.0,9485.0,25.0,145500.0,34643.0,9468.0,17650.0,4225.0,1139.0,20.0,95598.0,14410.0,7.0,158800.0,74267.0,Galvez,3,2023-10-18,Mendoza Blanco,24
52.0,23554.0,50556.0,136873.0,1677.0,3153.0,8874.0,27.0,152100.0,37718.0,10095.0,17468.0,4351.0,1132.0,20.0,101644.0,15166.0,23.0,171857.0,44917.0,Galvez,3,2023-10-19,Mitofsky,27
58.0,26813.0,59728.0,166456.0,1630.0,3298.0,9417.0,35.0,216300.0,61524.0,15240.0,18137.0,5074.0,1271.0,28.0,122304.0,13729.0,22.0,187257.0,59017.0,Galvez,3,2023-10-20,Parametría,17
42.0,23873.0,46906.0,137364.0,1742.0,3350.0,9757.0,39.0,247300.0,66594.0,16799.0,18499.0,4879.0,1261.0,30.0,139365.0,14529.0,20.0,153957.0,84650.0,Galvez,3,2023-10-21,Simo,22
29.0,21820.0,67502.0,195124.0,2290.0,7122.0,20596.0,28.0,191000.0,49278.0,17462.0,20737.0,5391.0,1910.0,21.0,143205.0,20458.0,7.0,59107.0,26532.0,Galvez,3,2023-11-15,Buendía y Márquez,24
36.0,23173.0,59889.0,176865.0,1901.0,5018.0,14715.0,33.0,158200.0,34571.0,10212.0,14191.0,2999.0,924.0,24.0,96599.0,12229.0,8.0,46989.0,17176.0,Galvez,3,2023-11-16,Covarrubias,22
34.0,31053.0,60662.0,172441.0,3060.0,5522.0,15418.0,32.0,148000.0,35012.0,9293.0,13491.0,3164.0,850.0,21.0,80772.0,12368.0,10.0,60803.0,18420.0,Galvez,3,2023-11-17,Demotecnia,14
35.0,31969.0,61370.0,177141.0,3097.0,5426.0,15414.0,34.0,157990.0,39182.0,9907.0,13596.0,3385.0,857.0,20.0,86306.0,13807.0,13.0,90911.0,20347.0,Galvez,3,2023-11-18,El Financiero,31
26.0,27029.0,48683.0,138700.0,3282.0,5694.0,16290.0,27.0,114190.0,25462.0,7036.0,12560.0,2790.0,772.0,16.0,79399.0,15100.0,11.0,80275.0,22899.0,Galvez,3,2023-11-19,Enkoll,23
