XPosts,Xcomments,XRts,Xlikes,XCommsPPost,XRTsPPost,XlikesPPost,FBPosts,FBReactions,FBComments,FBShares,FBReactsPPost,FBCommsPPost,FBSharesPPost,IGPosts,IGLikes,IGLikesPPost,YTPosts,YTViews,YTViewsPPost,Candidate,Window,Ref. Date,Institute,Target
31.0,54400.0,91537.0,285975.0,8601.0,14339.0,45242.0,28.0,520800.0,163485.0,59198.0,90129.0,31347.0,5389.0,20.0,227347.0,57413.0,16.0,1189400.0,392753.0,Galvez,5,2023-09-15,Enkoll,26
36.0,70584.0,112017.0,365486.0,9662.0,15012.0,48650.0,30.0,541500.0,200446.0,65394.0,88104.0,33867.0,5517.0,19.0,224378.0,58814.0,18.0,1423500.0,413573.0,Galvez,5,2023-09-16,GEA-ISA,34
62.0,38963.0,76765.0,238860.0,3727.0,7737.0,23372.0,52.0,279300.0,74077.0,35516.0,28064.0,7844.0,1872.0,47.0,229181.0,27049.0,10.0,136300.0,79375.0,Galvez,5,2023-10-15,Covarrubias,21
69.0,39348.0,78004.0,250189.0,3028.0,6131.0,19439.0,55.0,271300.0,64086.0,34484.0,24581.0,5757.0,1609.0,52.0,243172.0,24108.0,7.0,128100.0,101325.0,Galvez,5,2023-10-16,El FInanciero,28
70.0,37148.0,70502.0,232006.0,2709.0,5171.0,17031.0,54.0,288400.0,68788.0,34548.0,27224.0,6450.0,1653.0,50.0,224759.0,22882.0,6.0,130800.0,105200.0,Galvez,5,2023-10-17,Enkoll,27
82.0,37112.0,79266.0,242512.0,2525.0,5095.0,16235.0,49.0,272700.0,64614.0,34374.0,28579.0,6841.0,1808.0,45.0,209160.0,23636.0,8.0,180400.0,95867.0,Galvez,5,2023-10-18,Mendoza Blanco,24
76.0,36519.0,77843.0,230843.0,2744.0,5420.0,16697.0,47.0,272600.0,67488.0,37326.0,29205.0,7211.0,1975.0,39.0,195375.0,24931.0,24.0,203857.0,76917.0,Galvez,5,2023-10-19,Mitofsky,27
79.0,38496.0,83195.0,243802.0,2753.0,5535.0,16765.0,52.0,308500.0,81357.0,42694.0,29124.0,7448.0,1990.0,41.0,183394.0,23209.0,26.0,257657.0,103817.0,Galvez,5,2023-10-20,Parametría,17
83.0,39512.0,84708.0,238437.0,2699.0,5344.0,15376.0,55.0,354100.0,93651.0,46160.0,31849.0,8261.0,2046.0,42.0,198460.0,24376.0,26.0,280757.0,126917.0,Galvez,5,2023-10-21,Simo,22
44.0,34030.0,101480.0,293424.0,3913.0,11625.0,33573.0,42.0,261700.0,60708.0,45944.0,30837.0,7024.0,2698.0,36.0,224420.0,31329.0,8.0,104107.0,71532.0,Galvez,5,2023-11-15,Buendía y Márquez,24
53.0,39722.0,113067.0,334065.0,3835.0,11200.0,33011.0,49.0,295300.0,73978.0,48374.0,30415.0,7555.0,2545.0,39.0,220811.0,29242.0,10.0,78889.0,33126.0,Galvez,5,2023-11-16,Covarrubias,22
53.0,47738.0,110464.0,320165.0,4837.0,10875.0,31273.0,50.0,295300.0,76735.0,48142.0,29858.0,7800.0,2492.0,35.0,202252.0,29722.0,13.0,97744.0,39412.0,Galvez,5,2023-11-17,Demotecnia,14
55.0,44053.0,95372.0,274765.0,4305.0,8826.0,25176.0,53.0,243090.0,54643.0,31112.0,22566.0,5019.0,1454.0,34.0,146255.0,22372.0,18.0,118118.0,30929.0,Galvez,5,2023-11-18,El Financiero,31
52.0,43253.0,92270.0,265341.0,4489.0,9081.0,25982.0,51.0,230990.0,52127.0,28566.0,22151.0,4911.0,1367.0,33.0,137774.0,21868.0,18.0,122223.0,35034.0,Galvez,5,2023-11-19,Enkoll,23
54.0,84697.0,98958.0,290049.0,7857.0,9344.0,27251.0,54.0,289584.0,64222.0,33016.0,25650.0,5667.0,1476.0,36.0,187107.0,25870.0,19.0,177786.0,45039.0,Galvez,5,2023-11-20,Mendoza Blanco,24
49.0,81194.0,102571.0,294933.0,7853.0,10408.0,29947.0,48.0,292584.0,60011.0,37658.0,29941.0,6164.0,2010.0,36.0,217664.0,28926.0,21.0,430737.0,92991.0,Galvez,5,2023-11-21,Mitofsky,27
56.0,73653.0,111135.0,322987.0,6486.0,9983.0,29145.0,52.0,361784.0,66274.0,47094.0,34408.0,6338.0,2318.0,42.0,246948.0,28495.0,19.0,422997.0,97821.0,Galvez,5,2023-11-22,Parametría,25
59.0,73859.0,110158.0,323700.0,6382.0,9554.0,28181.0,46.0,333194.0,58796.0,44378.0,34117.0,6069.0,2367.0,43.0,251680.0,28522.0,13.0,385076.0,104706.0,Galvez,5,2023-11-23,Reforma,25
33.0,30394.0,95910.0,240808.0,4705.0,14727.0,36870.0,30.0,908600.0,257181.0,79206.0,149316.0,42642.0,6611.0,28.0,229585.0,38763.0,11.0,1824632.0,918562.0,Galvez,5,2023-12-15,Berumen,27
33.0,32592.0,97510.0,330208.0,5072.0,14994.0,51770.0,26.0,700600.0,218063.0,66060.0,128173.0,39187.0,6216.0,26.0,171216.0,33286.0,11.0,528826.0,270659.0,Galvez,5,2023-12-16,Covarrubias,22
31.0,31713.0,87230.0,306013.0,5222.0,14239.0,50242.0,24.0,636300.0,189284.0,53888.0,123148.0,35882.0,5445.0,27.0,171202.0,32234.0,11.0,456229.0,234360.0,Galvez,5,2023-12-17,Demotecnia,13
32.0,32056.0,86430.0,303213.0,5067.0,13569.0,48405.0,25.0,642400.0,189360.0,51256.0,120258.0,34918.0,4991.0,27.0,171040.0,32194.0,9.0,270493.0,181624.0,Galvez,5,2023-12-18,El Financiero,30
28.0,29636.0,79057.0,280279.0,5290.0,14234.0,49063.0,23.0,470300.0,130618.0,43820.0,94142.0,25686.0,4650.0,27.0,169401.0,31959.0,11.0,197470.0,86178.0,Galvez,5,2023-12-19,GEA-ISA,30
31.0,30623.0,80780.0,288337.0,5058.0,13407.0,47627.0,25.0,342500.0,81218.0,38960.0,69712.0,16785.0,4052.0,26.0,172572.0,36741.0,11.0,1123673.0,394912.0,Galvez,5,2023-12-20,Mendoza Blanco,23
33.0,30986.0,77518.0,201326.0,4841.0,12166.0,31088.0,27.0,338900.0,85318.0,44430.0,62992.0,16111.0,4218.0,22.0,151403.0,40714.0,12.0,2426920.0,821174.0,Galvez,5,2023-12-21,Mitofsky,25
33.0,28792.0,77056.0,193627.0,4476.0,12089.0,29805.0,28.0,394100.0,101118.0,53488.0,70618.0,18376.0,4978.0,19.0,139886.0,42558.0,12.0,3416752.0,1316090.0,Galvez,5,2023-12-22,Parametría,26
32.0,25404.0,71470.0,179877.0,4023.0,11482.0,28331.0,26.0,382800.0,106742.0,55326.0,78068.0,22230.0,5685.0,24.0,136630.0,38221.0,12.0,3410788.0,1310126.0,Galvez,5,2023-12-23,Simo,23
34.0,25454.0,74701.0,192237.0,3680.0,10962.0,28041.0,25.0,431000.0,116442.0,57280.0,96701.0,26022.0,6289.0,27.0,145266.0,37634.0,10.0,3448111.0,1369872.0,Galvez,5,2023-12-24,Citibanamex,24
164.0,38649.0,176725.0,488341.0,2273.0,6914.0,18660.0,56.0,653100.0,193503.0,89064.0,77467.0,23376.0,4889.0,33.0,380534.0,64106.0,31.0,4775290.0,1128743.0,Galvez,5,2024-01-15,Berumen,27
169.0,38270.0,179638.0,492674.0,2107.0,6607.0,17587.0,62.0,790400.0,210735.0,103584.0,83367.0,23943.0,5145.0,40.0,455143.0,66461.0,34.0,5627695.0,1079157.0,Galvez,5,2024-01-16,Demotecnia,14
186.0,47846.0,200648.0,555510.0,1973.0,6256.0,17060.0,71.0,783100.0,184803.0,102308.0,67480.0,16624.0,4125.0,47.0,498690.0,63797.0,34.0,4577609.0,729129.0,Galvez,5,2024-01-17,El Financiero,32
193.0,48306.0,202819.0,561272.0,1807.0,5832.0,15921.0,75.0,705500.0,153851.0,96776.0,49893.0,10435.0,3307.0,50.0,484721.0,56864.0,38.0,4508041.0,509961.0,Galvez,5,2024-01-18,Enkoll,27
215.0,53592.0,222510.0,612295.0,1719.0,5680.0,15365.0,86.0,743700.0,155043.0,105756.0,44182.0,8640.0,3077.0,57.0,470648.0,40043.0,43.0,4487186.0,490250.0,Galvez,5,2024-01-19,Mendoza Blanco,24
99.0,44296.0,129654.0,350672.0,2844.0,8536.0,23232.0,60.0,567600.0,97750.0,77732.0,47737.0,8290.0,3427.0,47.0,343628.0,36096.0,21.0,1535086.0,401115.0,Galvez,5,2024-01-20,Mitofsky,27
89.0,43918.0,124120.0,336571.0,3251.0,9631.0,26134.0,52.0,417900.0,78073.0,61634.0,42389.0,7791.0,3221.0,36.0,241603.0,32535.0,17.0,332432.0,100451.0,Galvez,5,2024-01-21,Simo,22
34.0,33284.0,75300.0,192893.0,6265.0,13530.0,34888.0,26.0,324300.0,93478.0,46298.0,61061.0,17475.0,4568.0,19.0,159674.0,40705.0,4.0,46600.0,20333.0,Galvez,5,2024-02-15,Berumen,27
30.0,38191.0,83725.0,201030.0,7123.0,15182.0,37633.0,25.0,366200.0,102600.0,57232.0,67321.0,18800.0,5322.0,24.0,228098.0,44079.0,6.0,67400.0,30733.0,Galvez,5,2024-02-16,Buendía y Márquez,28
26.0,36096.0,86400.0,201400.0,7291.0,16817.0,40717.0,25.0,248000.0,53300.0,44796.0,47621.0,10583.0,4286.0,26.0,246841.0,44844.0,10.0,120719.0,44063.0,Galvez,5,2024-02-17,Demotecnia,15
27.0,31979.0,77979.0,207600.0,6481.0,15068.0,40393.0,25.0,272500.0,54863.0,44024.0,51704.0,10844.0,4222.0,25.0,226224.0,43088.0,8.0,87814.0,37425.0,Galvez,5,2024-02-18,El Financiero,33
27.0,33833.0,92279.0,245900.0,7099.0,19835.0,53160.0,25.0,275600.0,55163.0,44572.0,53254.0,10994.0,4359.0,27.0,271727.0,49411.0,9.0,120814.0,70425.0,Galvez,5,2024-02-19,Mitofsky,28
27.0,29578.0,90779.0,242800.0,5680.0,19335.0,52126.0,26.0,268400.0,54371.0,42146.0,48538.0,10229.0,3828.0,25.0,267635.0,51718.0,8.0,113614.0,63225.0,Galvez,5,2024-02-20,Simo,25
48.0,54384.0,177200.0,431200.0,5416.0,17697.0,42913.0,47.0,1206300.0,229007.0,148928.0,128986.0,25087.0,7804.0,45.0,469584.0,49950.0,11.0,8139100.0,3155250.0,Galvez,5,2024-03-15,Altica,38
