XPosts,Xcomments,XRts,Xlikes,XCommsPPost,XRTsPPost,XlikesPPost,FBPosts,FBReactions,FBComments,FBShares,FBReactsPPost,FBCommsPPost,FBSharesPPost,IGPosts,IGLikes,IGLikesPPost,YTPosts,YTViews,YTViewsPPost,Candidate,Window,Ref. Date,Institute,Target
45.0,37104.0,79070.0,224541.0,3610.0,7196.0,20154.0,44.0,201690.0,46737.0,12591.0,17966.0,4141.0,1125.0,27.0,108031.0,16911.0,17.0,113077.0,25888.0,Galvez,4,2023-11-18,El Financiero,31
42.0,38118.0,74570.0,217941.0,3975.0,7311.0,21242.0,41.0,187290.0,44572.0,11599.0,17781.0,4155.0,1098.0,26.0,116049.0,18765.0,14.0,100057.0,29493.0,Galvez,4,2023-11-19,Enkoll,23
38.0,73608.0,73071.0,210808.0,7164.0,7726.0,22299.0,40.0,216484.0,45112.0,11945.0,20429.0,4302.0,1150.0,26.0,150457.0,22205.0,16.0,158004.0,38445.0,Galvez,4,2023-11-20,Mendoza Blanco,24
41.0,66365.0,85496.0,249133.0,6000.0,8273.0,24222.0,40.0,261384.0,51664.0,16783.0,26041.0,5121.0,1755.0,32.0,195267.0,23327.0,18.0,411882.0,86706.0,Galvez,4,2023-11-21,Mitofsky,27
45.0,67602.0,92727.0,270887.0,5936.0,8309.0,24409.0,40.0,308094.0,54549.0,20249.0,29934.0,5361.0,2043.0,36.0,219689.0,23952.0,12.0,370723.0,90353.0,Galvez,4,2023-11-22,Parametría,25
52.0,67710.0,96958.0,282900.0,5504.0,7668.0,22353.0,39.0,303894.0,53406.0,20497.0,29931.0,5299.0,2125.0,37.0,221937.0,23565.0,12.0,375930.0,95560.0,Galvez,4,2023-11-23,Reforma,25
27.0,26307.0,77510.0,194308.0,4024.0,11660.0,29120.0,23.0,655600.0,206863.0,30172.0,113173.0,35454.0,5263.0,20.0,127546.0,26008.0,9.0,479900.0,246196.0,Galvez,4,2023-12-15,Berumen,27
25.0,25454.0,74513.0,270107.0,4179.0,12119.0,44257.0,20.0,568000.0,171384.0,24024.0,106073.0,31407.0,4715.0,20.0,127114.0,25936.0,9.0,438084.0,225288.0,Galvez,4,2023-12-16,Covarrubias,22
26.0,25320.0,71130.0,264913.0,3944.0,11019.0,42022.0,19.0,519100.0,159984.0,19900.0,99708.0,30022.0,4036.0,23.0,142421.0,25039.0,8.0,256729.0,167860.0,Galvez,4,2023-12-17,Demotecnia,13
24.0,25429.0,66357.0,252079.0,4238.0,11060.0,42013.0,19.0,439500.0,123918.0,18567.0,86442.0,24011.0,3814.0,20.0,135556.0,27124.0,8.0,163835.0,74966.0,Galvez,4,2023-12-18,El Financiero,30
22.0,23487.0,60717.0,238306.0,4265.0,11178.0,42068.0,17.0,267400.0,65176.0,14849.0,60325.0,14779.0,3473.0,24.0,150222.0,25566.0,8.0,114470.0,58511.0,Galvez,4,2023-12-19,GEA-ISA,30
25.0,24338.0,60780.0,152437.0,4010.0,10074.0,24977.0,22.0,297500.0,70018.0,16622.0,54712.0,13051.0,3099.0,20.0,128902.0,29463.0,9.0,1074747.0,370449.0,Galvez,4,2023-12-20,Mendoza Blanco,23
27.0,24727.0,64801.0,165420.0,3798.0,10046.0,25103.0,23.0,270600.0,67418.0,19295.0,45918.0,11636.0,3488.0,15.0,107315.0,34415.0,10.0,2408775.0,812101.0,Galvez,4,2023-12-21,Mitofsky,25
27.0,22056.0,61756.0,155327.0,3353.0,9539.0,23421.0,22.0,270800.0,71742.0,21016.0,50068.0,13480.0,4023.0,15.0,111267.0,35403.0,11.0,3402988.0,1302326.0,Galvez,4,2023-12-22,Parametría,26
28.0,21197.0,58770.0,151677.0,2971.0,8307.0,21281.0,22.0,352000.0,100042.0,24320.0,70368.0,20555.0,4849.0,17.0,102785.0,33386.0,9.0,3377153.0,1298914.0,Galvez,4,2023-12-23,Simo,23
25.0,18318.0,54638.0,142206.0,2888.0,8733.0,22482.0,17.0,355900.0,100400.0,24009.0,87313.0,24017.0,5710.0,25.0,122916.0,26459.0,7.0,2438908.0,1033471.0,Galvez,4,2023-12-24,Citibanamex,24
152.0,32784.0,157206.0,434173.0,1784.0,5287.0,14146.0,47.0,579900.0,180393.0,39395.0,69333.0,21920.0,4319.0,26.0,338888.0,58157.0,30.0,4425041.0,778494.0,Galvez,4,2024-01-15,Berumen,27
159.0,30510.0,161710.0,447345.0,1331.0,4814.0,13054.0,56.0,636400.0,154835.0,42015.0,57700.0,14626.0,3516.0,35.0,401210.0,55674.0,31.0,4534422.0,714733.0,Galvez,4,2024-01-16,Demotecnia,14
174.0,41655.0,183114.0,508533.0,1457.0,4795.0,13146.0,65.0,635700.0,138403.0,43027.0,42913.0,8890.0,2770.0,42.0,429522.0,49964.0,33.0,4321041.0,472561.0,Galvez,4,2024-01-17,El Financiero,32
184.0,45035.0,192831.0,533337.0,1443.0,4722.0,12818.0,70.0,646600.0,140251.0,44678.0,38113.0,7715.0,2565.0,47.0,418665.0,34845.0,35.0,4425941.0,482594.0,Galvez,4,2024-01-18,Enkoll,27
94.0,38030.0,110754.0,298363.0,1591.0,4756.0,12770.0,56.0,524100.0,90550.0,35097.0,36862.0,6490.0,2484.0,44.0,320917.0,28525.0,20.0,1494086.0,360115.0,Galvez,4,2024-01-19,Mendoza Blanco,24
82.0,38810.0,107222.0,292171.0,2521.0,7217.0,19791.0,45.0,357100.0,67408.0,26469.0,33704.0,6267.0,2600.0,33.0,227373.0,27792.0,17.0,332432.0,100451.0,Galvez,4,2024-01-20,Mitofsky,27
62.0,26582.0,85182.0,228406.0,2609.0,8188.0,22127.0,37.0,271200.0,48105.0,21678.0,32609.0,5793.0,2612.0,24.0,144123.0,24412.0,14.0,289245.0,86056.0,Galvez,4,2024-01-21,Simo,22
22.0,27425.0,60925.0,151430.0,5777.0,12332.0,31433.0,17.0,250700.0,80200.0,18058.0,52883.0,16000.0,4002.0,17.0,141749.0,31743.0,4.0,46600.0,20333.0,Galvez,4,2024-02-15,Berumen,27
20.0,30431.0,65900.0,155700.0,6347.0,13400.0,33100.0,19.0,210200.0,44900.0,18959.0,41321.0,9183.0,3713.0,21.0,205726.0,36621.0,6.0,67400.0,30733.0,Galvez,4,2024-02-16,Buendía y Márquez,28
20.0,26771.0,63500.0,150600.0,5737.0,13000.0,32250.0,19.0,204100.0,42100.0,18339.0,40304.0,8717.0,3609.0,20.0,175823.0,33008.0,7.0,81319.0,30930.0,Galvez,4,2024-02-17,Demotecnia,15
24.0,27933.0,67979.0,180900.0,5132.0,11735.0,31493.0,23.0,256700.0,50363.0,20397.0,43804.0,8594.0,3414.0,22.0,205393.0,36144.0,8.0,87814.0,37425.0,Galvez,4,2024-02-18,El Financiero,33
24.0,27539.0,82079.0,217300.0,5001.0,16435.0,43626.0,22.0,240600.0,48363.0,19559.0,41588.0,8727.0,3450.0,22.0,244199.0,43906.0,8.0,113614.0,63225.0,Galvez,4,2024-02-19,Mitofsky,28
19.0,18812.0,67979.0,193200.0,4334.0,16485.0,45926.0,18.0,152900.0,31971.0,10515.0,34100.0,7429.0,2508.0,18.0,181286.0,39382.0,6.0,92814.0,52825.0,Galvez,4,2024-02-20,Simo,25
39.0,43054.0,139300.0,335500.0,4157.0,13486.0,32280.0,38.0,970600.0,188627.0,60919.0,102797.0,20600.0,6299.0,36.0,368850.0,38757.0,10.0,8128100.0,3144250.0,Galvez,4,2024-03-15,Altica,38
36.0,30229.0,100400.0,243900.0,3381.0,11163.0,26872.0,36.0,893100.0,187175.0,45182.0,100771.0,21385.0,5160.0,34.0,299799.0,32633.0,9.0,12322000.0,5908883.0,Galvez,4,2024-03-16,Berumen,29
34.0,31401.0,105700.0,251400.0,3681.0,12360.0,29291.0,34.0,763300.0,168492.0,41878.0,91350.0,20286.0,5073.0,29.0,211869.0,29076.0,9.0,12309200.0,5902483.0,Galvez,4,2024-03-17,Covarrubias,27
35.0,32806.0,112500.0,279500.0,3750.0,12825.0,31752.0,36.0,876300.0,221693.0,49018.0,99070.0,24886.0,5603.0,30.0,267061.0,34930.0,8.0,10812500.0,5406250.0,Galvez,4,2024-03-18,Demotecnia,15
41.0,37941.0,129858.0,323300.0,3718.0,12816.0,32036.0,41.0,983100.0,242717.0,52370.0,93899.0,23323.0,5072.0,30.0,270437.0,35412.0,9.0,8987700.0,4369650.0,Galvez,4,2024-03-19,El Financiero,34
41.0,39425.0,130758.0,319500.0,3866.0,12906.0,31656.0,41.0,997100.0,251633.0,58441.0,95299.0,24214.0,5679.0,30.0,292964.0,38630.0,9.0,796200.0,273900.0,Galvez,4,2024-03-20,GEA-ISA,33
42.0,36444.0,125858.0,301700.0,3461.0,12022.0,28920.0,43.0,1079400.0,265074.0,60907.0,100401.0,24837.0,5689.0,32.0,346730.0,42339.0,9.0,2703700.0,1227650.0,Galvez,4,2024-03-21,Mendoza Blanco,29
49.0,42820.0,153558.0,333400.0,3488.0,12407.0,27222.0,46.0,1038300.0,229498.0,59784.0,91327.0,20208.0,5268.0,32.0,305754.0,37217.0,13.0,5354500.0,1664117.0,Galvez,4,2024-03-22,Mitofsky,29
48.0,40168.0,152300.0,321500.0,3341.0,12544.0,26811.0,46.0,1017000.0,233562.0,63501.0,89552.0,20547.0,5578.0,33.0,338145.0,40530.0,13.0,4627300.0,1421717.0,Galvez,4,2024-03-23,Reforma,28
44.0,34874.0,142800.0,305500.0,3163.0,12954.0,28624.0,42.0,861400.0,198198.0,54994.0,82279.0,18871.0,5252.0,34.0,309958.0,35733.0,13.0,4631700.0,1423917.0,Galvez,4,2024-03-24,Citibanamex,29
36.0,51652.0,130600.0,305700.0,5635.0,14635.0,34215.0,53.0,1276500.0,356454.0,67057.0,92423.0,25627.0,4930.0,34.0,271829.0,31395.0,15.0,238700.0,61305.0,Galvez,4,2024-04-15,Altica,39
30.0,36057.0,111000.0,255300.0,5182.0,15810.0,36180.0,45.0,997400.0,262385.0,59922.0,84377.0,21895.0,5303.0,31.0,270868.0,34763.0,14.0,228000.0,58305.0,Galvez,4,2024-04-16,Berumen,29
28.0,34971.0,109700.0,255200.0,5293.0,16325.0,37738.0,44.0,938500.0,251173.0,56254.0,81430.0,21437.0,5093.0,28.0,270797.0,37477.0,13.0,193400.0,56522.0,Galvez,4,2024-04-17,Covarrubias,27
28.0,37355.0,102934.0,238500.0,5591.0,15479.0,35650.0,41.0,1108000.0,302747.0,59684.0,105335.0,28522.0,5776.0,26.0,309964.0,51051.0,9.0,152500.0,51142.0,Galvez,4,2024-04-18,El Financiero,32
27.0,38939.0,99934.0,236700.0,6020.0,15669.0,36768.0,37.0,840900.0,214097.0,42894.0,92142.0,23545.0,4851.0,22.0,263303.0,50969.0,8.0,113200.0,43200.0,Galvez,4,2024-04-19,Enkoll,31
33.0,41723.0,119034.0,278600.0,5193.0,14444.0,33953.0,43.0,1005200.0,255901.0,49065.0,95642.0,24563.0,4591.0,25.0,263784.0,47541.0,9.0,121200.0,44850.0,Galvez,4,2024-04-20,GEA-ISA,34
32.0,44197.0,125534.0,303000.0,5703.0,15833.0,38558.0,38.0,850600.0,215682.0,46436.0,88264.0,22569.0,4887.0,22.0,276763.0,57588.0,8.0,51000.0,23483.0,Galvez,4,2024-04-21,Mendoza Blanco,25
37.0,43821.0,141782.0,339900.0,5203.0,16043.0,38892.0,47.0,981400.0,225318.0,55639.0,79467.0,18484.0,4709.0,27.0,294112.0,47772.0,9.0,57800.0,25133.0,Galvez,4,2024-04-22,Mitofsky,27
40.0,37266.0,134882.0,319000.0,3992.0,13998.0,33579.0,47.0,1134800.0,262034.0,68778.0,94807.0,22155.0,6022.0,28.0,306024.0,47837.0,9.0,2241200.0,752933.0,Galvez,4,2024-04-23,Parametría,31
39.0,35934.0,120182.0,286100.0,3957.0,12809.0,30908.0,45.0,1180200.0,279797.0,66583.0,103171.0,24821.0,6065.0,29.0,397157.0,57310.0,10.0,2450300.0,820517.0,Galvez,4,2024-04-24,Citibanamex,29
37.0,32037.0,119284.0,302200.0,3487.0,12762.0,32456.0,54.0,500900.0,115734.0,39465.0,38127.0,9165.0,2896.0,32.0,307653.0,38304.0,14.0,1054900.0,311660.0,Galvez,4,2024-05-15,Altica,40
36.0,32421.0,114287.0,285700.0,3601.0,12552.0,31524.0,54.0,466200.0,116110.0,42478.0,35458.0,9193.0,3127.0,34.0,346523.0,40179.0,16.0,424000.0,181617.0,Galvez,4,2024-05-16,Berumen,29
39.0,37382.0,123780.0,316200.0,3792.0,12464.0,32269.0,56.0,418600.0,92093.0,40326.0,29596.0,6511.0,2808.0,32.0,352555.0,43551.0,16.0,411100.0,175167.0,Galvez,4,2024-05-17,Mitofsky,28
