XPosts,Xcomments,XRts,Xlikes,XCommsPPost,XRTsPPost,XlikesPPost,FBPosts,FBReactions,FBComments,FBShares,FBReactsPPost,FBCommsPPost,FBSharesPPost,IGPosts,IGLikes,IGLikesPPost,YTPosts,YTViews,YTViewsPPost,Candidate,Window,Ref. Date,Institute,Target
59.0,6658.0,1888.0,5426.0,717.0,202.0,572.0,58.0,18945.0,4334.0,2040.0,1870.0,441.0,218.0,80.0,74121.0,10356.0,10.0,6613.0,2449.0,Maynez,6,2024-01-21,Simo,4
37.0,11967.0,2076.0,5393.0,3092.0,511.0,939.0,57.0,22085.0,5091.0,1531.0,2252.0,507.0,164.0,38.0,17570.0,4989.0,0.0,0.0,0.0,Maynez,6,2024-02-15,Berumen,5
32.0,11804.0,1816.0,4524.0,3345.0,507.0,846.0,56.0,19270.0,5131.0,1150.0,1868.0,517.0,111.0,30.0,11986.0,4259.0,0.0,0.0,0.0,Maynez,6,2024-02-16,Buendía y Márquez,4
26.0,9537.0,1450.0,2917.0,2968.0,446.0,578.0,50.0,14693.0,4782.0,836.0,1737.0,566.0,100.0,34.0,13858.0,4385.0,0.0,0.0,0.0,Maynez,6,2024-02-17,Demotecnia,2
10.0,6605.0,931.0,1206.0,3646.0,508.0,628.0,47.0,12160.0,4441.0,663.0,1513.0,542.0,85.0,30.0,13045.0,3978.0,0.0,0.0,0.0,Maynez,6,2024-02-18,El Financiero,8
12.0,6044.0,870.0,1023.0,3413.0,481.0,552.0,50.0,11842.0,4165.0,662.0,1415.0,492.0,82.0,28.0,10122.0,3426.0,0.0,0.0,0.0,Maynez,6,2024-02-19,Mitofsky,5
13.0,2567.0,330.0,893.0,1637.0,200.0,431.0,50.0,9552.0,3054.0,640.0,1186.0,380.0,79.0,32.0,12351.0,3530.0,0.0,0.0,0.0,Maynez,6,2024-02-20,Simo,3
40.0,2140.0,1916.0,4507.0,319.0,290.0,669.0,34.0,45876.0,6516.0,4183.0,8059.0,1146.0,799.0,64.0,62269.0,10732.0,17.0,18485000.0,2608289.0,Maynez,6,2024-03-15,Altica,6
39.0,2034.0,1823.0,4189.0,311.0,281.0,631.0,37.0,44458.0,8383.0,4707.0,6958.0,1237.0,822.0,62.0,43849.0,8536.0,19.0,19304000.0,3017789.0,Maynez,6,2024-03-16,Berumen,4
37.0,1808.0,1638.0,3656.0,292.0,266.0,580.0,39.0,44786.0,9551.0,5336.0,6477.0,1338.0,882.0,66.0,28109.0,5105.0,26.0,23662000.0,3419914.0,Maynez,6,2024-03-17,Covarrubias,5
39.0,3017.0,1834.0,4476.0,418.0,279.0,649.0,44.0,65141.0,12395.0,6380.0,8202.0,1586.0,951.0,68.0,30656.0,5308.0,25.0,9198000.0,1844150.0,Maynez,6,2024-03-18,Demotecnia,2
40.0,3132.0,1895.0,4499.0,428.0,280.0,638.0,50.0,79335.0,16430.0,6671.0,8481.0,1772.0,865.0,66.0,42949.0,7869.0,27.0,9913000.0,2017817.0,Maynez,6,2024-03-19,El Financiero,7
45.0,3774.0,2252.0,5566.0,469.0,289.0,706.0,53.0,99162.0,20603.0,7082.0,11177.0,2345.0,822.0,76.0,72069.0,11537.0,29.0,10762000.0,2142817.0,Maynez,6,2024-03-20,GEA-ISA,4
46.0,3869.0,2283.0,5594.0,472.0,288.0,696.0,55.0,119620.0,24408.0,7450.0,13036.0,2694.0,841.0,74.0,82249.0,13778.0,25.0,9591000.0,1985417.0,Maynez,6,2024-03-21,Mendoza Blanco,6
48.0,3753.0,2379.0,5900.0,438.0,290.0,714.0,54.0,117894.0,22354.0,8114.0,13037.0,2492.0,940.0,70.0,89216.0,15512.0,25.0,9161000.0,1770417.0,Maynez,6,2024-03-22,Mitofsky,5
49.0,3738.0,2428.0,6327.0,428.0,292.0,770.0,54.0,121105.0,21466.0,8074.0,13495.0,2365.0,935.0,66.0,87131.0,15378.0,21.0,4781000.0,1240542.0,Maynez,6,2024-03-23,Reforma,7
45.0,2977.0,2330.0,6053.0,408.0,314.0,849.0,50.0,108176.0,19020.0,7715.0,12791.0,2170.0,956.0,68.0,94190.0,16168.0,15.0,2701000.0,1046917.0,Maynez,6,2024-03-24,Citibanamex,5
