XPosts,Xcomments,XRts,Xlikes,XCommsPPost,XRTsPPost,XlikesPPost,FBPosts,FBReactions,FBComments,FBShares,FBReactsPPost,FBCommsPPost,FBSharesPPost,IGPosts,IGLikes,IGLikesPPost,YTPosts,YTViews,YTViewsPPost,Candidate,Window,Ref. Date,Institute,Target
108.0,14655.0,3267.0,9810.0,1379.0,310.0,927.0,97.0,29816.0,7233.0,2927.0,2994.0,748.0,308.0,60.0,149676.0,25055.0,16.0,483095.0,478377.0,Maynez,28,2024-01-21,Simo,4
128.0,20777.0,5359.0,14922.0,4844.0,1174.0,2909.0,208.0,57528.0,11841.0,5908.0,7334.0,1497.0,884.0,105.0,126208.0,28463.0,8.0,2168.0,1308.0,Maynez,28,2024-02-15,Berumen,5
118.0,20078.0,5031.0,13754.0,5087.0,1187.0,2860.0,198.0,52376.0,10999.0,5389.0,7087.0,1460.0,858.0,89.0,92767.0,26951.0,6.0,1718.0,1083.0,Maynez,28,2024-02-16,Buendía y Márquez,4
113.0,19244.0,4858.0,13271.0,4920.0,1152.0,2763.0,196.0,51660.0,10934.0,5283.0,7115.0,1490.0,852.0,92.0,94806.0,26559.0,6.0,1718.0,1083.0,Maynez,28,2024-02-17,Demotecnia,2
104.0,18677.0,4610.0,12420.0,5677.0,1216.0,2822.0,193.0,48887.0,10355.0,5024.0,6866.0,1442.0,829.0,83.0,81404.0,25069.0,3.0,765.0,765.0,Maynez,28,2024-02-18,El Financiero,8
106.0,18847.0,4560.0,12206.0,5688.0,1193.0,2736.0,199.0,48054.0,10354.0,4837.0,6513.0,1390.0,779.0,85.0,82366.0,24598.0,2.0,527.0,527.0,Maynez,28,2024-02-19,Mitofsky,5
104.0,18487.0,4248.0,11449.0,5646.0,1139.0,2629.0,208.0,48517.0,10469.0,4794.0,6207.0,1322.0,639.0,85.0,78268.0,23779.0,1.0,287.0,287.0,Maynez,28,2024-02-20,Simo,3
150.0,15825.0,7842.0,18646.0,3725.0,1596.0,3561.0,191.0,172134.0,28780.0,13546.0,29433.0,4870.0,2245.0,154.0,247790.0,44274.0,58.0,95722385.0,29319202.0,Maynez,28,2024-03-15,Altica,6
155.0,16128.0,8049.0,19104.0,3785.0,1637.0,3652.0,193.0,184337.0,31571.0,14514.0,30682.0,5143.0,2347.0,157.0,250497.0,44314.0,60.0,96541385.0,29728702.0,Maynez,28,2024-03-16,Berumen,4
159.0,15451.0,8142.0,19380.0,2927.0,1577.0,3580.0,193.0,193243.0,33661.0,15601.0,31955.0,5442.0,2502.0,164.0,255452.0,45021.0,68.0,101062385.0,30293827.0,Maynez,28,2024-03-17,Covarrubias,5
