XPosts,Xcomments,XRts,Xlikes,XCommsPPost,XRTsPPost,XlikesPPost,FBPosts,FBReactions,FBComments,FBShares,FBReactsPPost,FBCommsPPost,FBSharesPPost,IGPosts,IGLikes,IGLikesPPost,YTPosts,YTViews,YTViewsPPost,Candidate,Window,Ref. Date,Institute,Target
16.0,835.0,673.0,1684.0,99.0,84.0,211.0,18.0,41745.0,6963.0,2890.0,4521.0,744.0,335.0,10.0,29246.0,5849.0,3.0,485000.0,290500.0,Maynez,2,2024-03-22,Mitofsky,5
13.0,399.0,543.0,1627.0,62.0,83.0,253.0,15.0,26625.0,3339.0,2938.0,3556.0,443.0,387.0,10.0,15786.0,3157.0,6.0,530000.0,229750.0,Maynez,2,2024-03-23,Reforma,7
11.0,941.0,613.0,2090.0,181.0,115.0,389.0,14.0,21858.0,1974.0,2143.0,3123.0,282.0,306.0,12.0,19103.0,2893.0,6.0,318000.0,123750.0,Maynez,2,2024-03-24,Citibanamex,5
22.0,1684.0,1960.0,18877.0,153.0,178.0,1716.0,22.0,84800.0,5154.0,6505.0,7709.0,469.0,591.0,17.0,251781.0,28253.0,3.0,2531689.0,1266189.0,Maynez,2,2024-04-15,Altica,5
18.0,1969.0,3087.0,33821.0,236.0,388.0,4327.0,23.0,124094.0,8162.0,10406.0,10744.0,705.0,899.0,20.0,424329.0,42433.0,2.0,2531000.0,1265500.0,Maynez,2,2024-04-16,Berumen,4
16.0,1898.0,2913.0,30527.0,246.0,389.0,4157.0,21.0,101990.0,7551.0,7839.0,9363.0,702.0,700.0,17.0,316662.0,34768.0,0.0,0.0,0.0,Maynez,2,2024-04-17,Covarrubias,7
18.0,1712.0,1614.0,13802.0,190.0,179.0,1534.0,19.0,74796.0,5278.0,4548.0,7825.0,557.0,473.0,15.0,210668.0,27626.0,1.0,30000.0,30000.0,Maynez,2,2024-04-18,El Financiero,8
24.0,3112.0,2279.0,22031.0,248.0,186.0,1797.0,21.0,83557.0,7195.0,5379.0,7993.0,678.0,515.0,18.0,310656.0,34523.0,1.0,30000.0,30000.0,Maynez,2,2024-04-19,Enkoll,6
28.0,3491.0,2451.0,22782.0,246.0,173.0,1602.0,22.0,70096.0,7385.0,9199.0,6372.0,671.0,836.0,50.0,761413.0,31963.0,1.0,31000.0,31000.0,Maynez,2,2024-04-20,GEA-ISA,6
27.0,2798.0,3135.0,26765.0,207.0,229.0,1957.0,23.0,65804.0,6911.0,10243.0,5713.0,598.0,904.0,51.0,713140.0,26007.0,4.0,97109.0,53036.0,Maynez,2,2024-04-21,Mendoza Blanco,11
39.0,4505.0,3615.0,33804.0,228.0,213.0,1938.0,24.0,82710.0,7571.0,9017.0,6892.0,631.0,751.0,21.0,353234.0,34195.0,4.0,96109.0,52036.0,Maynez,2,2024-04-22,Mitofsky,9
39.0,3728.0,2118.0,20316.0,172.0,106.0,974.0,23.0,113623.0,11395.0,10470.0,9972.0,1009.0,910.0,22.0,401991.0,37318.0,2.0,53000.0,30000.0,Maynez,2,2024-04-23,Parametría,8
25.0,1175.0,1103.0,8359.0,93.0,87.0,660.0,23.0,85876.0,10257.0,7057.0,7660.0,914.0,626.0,24.0,248889.0,20741.0,1.0,23000.0,0.0,Maynez,2,2024-04-24,Citibanamex,7
45.0,8715.0,8723.0,103845.0,395.0,379.0,4413.0,36.0,313221.0,17864.0,13776.0,14729.0,901.0,692.0,34.0,698422.0,38994.0,13.0,8958000.0,4128000.0,Maynez,2,2024-04-30,Final Oraculus,9
