XPosts,Xcomments,XRts,Xlikes,XCommsPPost,XRTsPPost,XlikesPPost,FBPosts,FBReactions,FBComments,FBShares,FBReactsPPost,FBCommsPPost,FBSharesPPost,IGPosts,IGLikes,IGLikesPPost,YTPosts,YTViews,YTViewsPPost,Candidate,Window,Ref. Date,Institute,Target
35.0,30618.0,39530.0,104300.0,1940.0,4814.0,12612.0,47.0,188700.0,24017.0,16427.0,15363.0,2013.0,1361.0,34.0,105899.0,11647.0,20.0,372348.0,80159.0,Claudia,4,2023-12-15,Berumen,51
36.0,30966.0,41681.0,112000.0,1876.0,4923.0,13186.0,53.0,169700.0,29716.0,17650.0,12304.0,2168.0,1311.0,35.0,111167.0,11978.0,21.0,361166.0,76095.0,Claudia,4,2023-12-16,Covarrubias,55
35.0,29478.0,40781.0,110000.0,1837.0,5043.0,13556.0,54.0,175700.0,30054.0,17928.0,12778.0,2151.0,1310.0,38.0,122899.0,12696.0,21.0,411556.0,88693.0,Claudia,4,2023-12-17,Demotecnia,65
32.0,26358.0,37019.0,104400.0,1802.0,5005.0,13988.0,50.0,153400.0,26388.0,15323.0,12256.0,2026.0,1217.0,31.0,86989.0,11854.0,17.0,202980.0,36549.0,Claudia,4,2023-12-18,El Financiero,52
30.0,31416.0,36445.0,105000.0,2087.0,5116.0,14484.0,51.0,231700.0,33590.0,18068.0,17634.0,2506.0,1390.0,25.0,74021.0,11862.0,14.0,636564.0,154573.0,Claudia,4,2023-12-19,GEA-ISA,52
28.0,28030.0,32395.0,90700.0,1972.0,4904.0,13327.0,40.0,207200.0,25971.0,16649.0,18770.0,2424.0,1663.0,29.0,99122.0,12949.0,14.0,674048.0,160820.0,Claudia,4,2023-12-20,Mendoza Blanco,54
32.0,30468.0,34351.0,95100.0,1851.0,4399.0,11952.0,48.0,268600.0,30040.0,22362.0,21264.0,2452.0,1879.0,30.0,102334.0,13004.0,17.0,940730.0,192671.0,Claudia,4,2023-12-21,Mitofsky,50
30.0,31046.0,32623.0,88700.0,2031.0,4482.0,12036.0,46.0,253200.0,28211.0,21383.0,20357.0,2348.0,1837.0,34.0,111917.0,12431.0,27.0,1001718.0,198770.0,Claudia,4,2023-12-22,Parametría,53
32.0,27298.0,31765.0,87198.0,1797.0,4262.0,11470.0,48.0,191800.0,19804.0,19399.0,15472.0,1701.0,1650.0,38.0,126420.0,13075.0,32.0,527284.0,73354.0,Claudia,4,2023-12-23,Simo,57
33.0,30540.0,30478.0,88698.0,1993.0,3833.0,11203.0,51.0,247000.0,23498.0,21820.0,19766.0,1903.0,1719.0,37.0,120828.0,12953.0,28.0,532332.0,106646.0,Claudia,4,2023-12-24,Citibanamex,46
29.0,31518.0,30652.0,91000.0,2089.0,4161.0,12315.0,46.0,369500.0,33448.0,22832.0,34373.0,3064.0,2012.0,41.0,159917.0,15187.0,19.0,557296.0,106868.0,Claudia,4,2024-01-15,Berumen,54
29.0,31328.0,30864.0,89800.0,2076.0,4191.0,12144.0,41.0,377600.0,32028.0,22362.0,39703.0,3281.0,2235.0,37.0,182317.0,20432.0,15.0,292692.0,76366.0,Claudia,4,2024-01-16,Demotecnia,66
31.0,37206.0,32938.0,96700.0,2305.0,4178.0,12234.0,43.0,521100.0,39031.0,25872.0,50132.0,3749.0,2433.0,39.0,196396.0,21156.0,17.0,542284.0,115717.0,Claudia,4,2024-01-17,El Financiero,48
31.0,38544.0,34380.0,100700.0,2416.0,4418.0,12901.0,43.0,484500.0,36144.0,27343.0,47517.0,3542.0,2539.0,35.0,148498.0,18215.0,17.0,599228.0,129953.0,Claudia,4,2024-01-18,Enkoll,55
36.0,50744.0,49077.0,136200.0,2572.0,5041.0,14107.0,55.0,527200.0,51018.0,48612.0,40360.0,3542.0,3253.0,38.0,198011.0,21308.0,16.0,415421.0,85162.0,Claudia,4,2024-01-19,Mendoza Blanco,61
33.0,49878.0,46371.0,130300.0,2778.0,5139.0,14679.0,51.0,499500.0,46303.0,45315.0,45672.0,3209.0,3102.0,35.0,164142.0,17532.0,14.0,380106.0,75391.0,Claudia,4,2024-01-20,Mitofsky,51
25.0,38864.0,38116.0,106200.0,2620.0,5556.0,15645.0,46.0,403800.0,43390.0,42633.0,42705.0,3425.0,3182.0,28.0,144607.0,18411.0,9.0,107939.0,33696.0,Claudia,4,2024-01-21,Simo,63
23.0,56080.0,35222.0,94300.0,5019.0,6212.0,16542.0,35.0,267200.0,26624.0,25016.0,31761.0,3250.0,3130.0,23.0,155005.0,27185.0,3.0,189900.0,97400.0,Claudia,4,2024-02-15,Berumen,54
23.0,71992.0,39202.0,101210.0,6156.0,6780.0,17529.0,29.0,247000.0,25632.0,28123.0,34737.0,3648.0,3958.0,20.0,179703.0,45100.0,3.0,189900.0,97400.0,Claudia,4,2024-02-16,Buendía y Márquez,47
21.0,72770.0,37502.0,97410.0,7603.0,7455.0,19554.0,27.0,239100.0,24770.0,28419.0,34769.0,3658.0,4164.0,20.0,210438.0,51247.0,2.0,18900.0,18900.0,Claudia,4,2024-02-17,Demotecnia,67
21.0,62164.0,34201.0,92710.0,6719.0,6905.0,18770.0,27.0,225100.0,22116.0,23962.0,32435.0,3216.0,3421.0,20.0,185507.0,46261.0,5.0,51948.0,29916.0,Claudia,4,2024-02-18,El Financiero,50
25.0,74340.0,45548.0,124010.0,6848.0,7426.0,20354.0,29.0,232700.0,27850.0,32104.0,31627.0,3601.0,3996.0,19.0,209322.0,50571.0,5.0,59989.0,37957.0,Claudia,4,2024-02-19,Mitofsky,52
25.0,83942.0,53973.0,145300.0,7534.0,8630.0,23395.0,29.0,208400.0,24758.0,30463.0,28156.0,3159.0,3761.0,22.0,211021.0,37936.0,6.0,218989.0,196957.0,Claudia,4,2024-02-20,Simo,60
36.0,56096.0,65630.0,154000.0,3194.0,7488.0,17540.0,52.0,863500.0,56310.0,70622.0,67392.0,4359.0,5481.0,44.0,278308.0,25369.0,16.0,1774800.0,443700.0,Claudia,4,2024-03-15,Altica,50
35.0,49282.0,61508.0,151000.0,2839.0,7168.0,17651.0,54.0,899000.0,56350.0,69918.0,67189.0,4171.0,5181.0,46.0,271858.0,23064.0,15.0,1391300.0,357117.0,Claudia,4,2024-03-16,Berumen,55
32.0,47068.0,59189.0,147200.0,2921.0,7455.0,18488.0,48.0,820500.0,47024.0,65903.0,65431.0,3787.0,5344.0,40.0,214650.0,20565.0,16.0,1311700.0,324897.0,Claudia,4,2024-03-17,Covarrubias,54
33.0,48032.0,58410.0,148400.0,2864.0,7056.0,17876.0,44.0,777000.0,45972.0,64073.0,69372.0,4223.0,5826.0,45.0,230376.0,19386.0,14.0,949900.0,245747.0,Claudia,4,2024-03-18,Demotecnia,63
30.0,39994.0,50585.0,129200.0,2651.0,6735.0,17143.0,40.0,554500.0,35658.0,47527.0,56454.0,3690.0,4930.0,45.0,236149.0,20028.0,14.0,712100.0,186297.0,Claudia,4,2024-03-19,El Financiero,51
31.0,43836.0,53997.0,139200.0,2820.0,6966.0,17907.0,41.0,575100.0,40170.0,60649.0,56578.0,3937.0,5774.0,45.0,259398.0,22611.0,14.0,963600.0,270130.0,Claudia,4,2024-03-20,GEA-ISA,52
31.0,45888.0,53497.0,143500.0,2967.0,6894.0,18521.0,44.0,793600.0,53724.0,71067.0,72614.0,4918.0,6374.0,52.0,358095.0,27341.0,12.0,915200.0,286850.0,Claudia,4,2024-03-21,Mendoza Blanco,54
28.0,36838.0,43876.0,116400.0,2592.0,6178.0,16394.0,46.0,830900.0,54422.0,72655.0,71933.0,4670.0,6154.0,46.0,381112.0,32365.0,12.0,901000.0,279750.0,Claudia,4,2024-03-22,Mitofsky,50
28.0,39638.0,45590.0,121100.0,2767.0,6392.0,16981.0,45.0,948400.0,62493.0,75115.0,84401.0,5535.0,6477.0,46.0,392274.0,33605.0,10.0,683000.0,248000.0,Claudia,4,2024-03-23,Reforma,48
23.0,31890.0,36327.0,97600.0,2699.0,6296.0,16898.0,42.0,765400.0,51760.0,51500.0,72945.0,4914.0,4914.0,48.0,395396.0,32539.0,7.0,320000.0,127000.0,Claudia,4,2024-03-24,Citibanamex,52
37.0,50884.0,63200.0,183700.0,2804.0,6821.0,19768.0,50.0,804300.0,68690.0,57591.0,63142.0,5349.0,4581.0,43.0,413170.0,38209.0,8.0,554300.0,232150.0,Claudia,4,2024-04-15,Altica,51
30.0,42166.0,53452.0,155900.0,2694.0,7177.0,20607.0,52.0,981400.0,77245.0,68062.0,76890.0,5943.0,5332.0,38.0,404102.0,44799.0,10.0,648400.0,260117.0,Claudia,4,2024-04-16,Berumen,50
29.0,39258.0,45852.0,131600.0,2608.0,6499.0,18332.0,50.0,870700.0,71340.0,66015.0,70586.0,5652.0,5397.0,36.0,358382.0,42062.0,15.0,609300.0,152031.0,Claudia,4,2024-04-17,Covarrubias,52
32.0,34694.0,48500.0,136000.0,2156.0,6332.0,17539.0,51.0,724900.0,50683.0,62666.0,59689.0,4143.0,5104.0,36.0,276308.0,34601.0,12.0,400100.0,121481.0,Claudia,4,2024-04-18,El Financiero,49
33.0,42092.0,48200.0,126200.0,2418.0,6169.0,16298.0,51.0,794500.0,50482.0,68072.0,65043.0,4127.0,5520.0,36.0,307362.0,37706.0,13.0,493100.0,155981.0,Claudia,4,2024-04-19,Enkoll,55
43.0,58188.0,66409.0,170700.0,2688.0,6145.0,15798.0,53.0,773300.0,57571.0,65679.0,59307.0,4426.0,5050.0,41.0,436476.0,43121.0,10.0,393900.0,122914.0,Claudia,4,2024-04-20,GEA-ISA,49
46.0,58362.0,70519.0,180700.0,2511.0,6109.0,15664.0,55.0,824700.0,62025.0,65372.0,61375.0,4614.0,4818.0,45.0,452718.0,42441.0,6.0,243000.0,119833.0,Claudia,4,2024-04-21,Mendoza Blanco,51
50.0,63022.0,74912.0,192500.0,2547.0,6048.0,15496.0,55.0,990200.0,71461.0,73264.0,72408.0,5243.0,5344.0,44.0,471711.0,44868.0,5.0,214000.0,90833.0,Claudia,4,2024-04-22,Mitofsky,51
47.0,58632.0,73109.0,181100.0,2575.0,6345.0,15510.0,54.0,931100.0,74312.0,77679.0,69181.0,5576.0,5832.0,41.0,462209.0,48227.0,6.0,431000.0,143667.0,Claudia,4,2024-04-23,Parametría,44
46.0,57472.0,67697.0,170500.0,2590.0,6019.0,14960.0,55.0,881700.0,61793.0,75742.0,64156.0,4546.0,5595.0,39.0,357103.0,40191.0,6.0,431000.0,143667.0,Claudia,4,2024-04-24,Citibanamex,47
36.0,46834.0,51636.0,130300.0,2651.0,5790.0,14574.0,54.0,806100.0,55023.0,69718.0,61712.0,4179.0,5176.0,47.0,339017.0,28362.0,4.0,54300.0,38650.0,Claudia,4,2024-05-15,Altica,50
40.0,46912.0,53816.0,135100.0,2390.0,5453.0,13624.0,59.0,687600.0,49824.0,61408.0,45860.0,3372.0,4008.0,49.0,287772.0,22868.0,4.0,52300.0,36650.0,Claudia,4,2024-05-16,Berumen,50
39.0,52244.0,58208.0,146900.0,2777.0,6123.0,15398.0,63.0,733800.0,52537.0,67521.0,46452.0,3336.0,4181.0,50.0,374281.0,30292.0,2.0,21000.0,21000.0,Claudia,4,2024-05-17,Mitofsky,49
29.0,76094.0,73836.0,241300.0,7931.0,11664.0,60825.0,32.0,724400.0,48705.0,61595.0,161644.0,12854.0,6900.0,23.0,600062.0,136389.0,2.0,52000.0,26000.0,Claudia,4,2024-06-2,Final,59
